csg_id	title	author	year	publisher	link
3663	Abhráin atá leagtha ar an Reachtabhrach	De hÍde, Dubhghlas	1903	Gill agus a mhac	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3663
437	Abhráin Diadha Chúige Connacht I	In eagar ag Dubhglas De hÍde	1906	Gill / Unwin	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=437
438	Abhráin Diadha Chúige Connacht II	In eagar ag Dubhglas De hÍde	1906	Gill / Unwin	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=438
457	Abhráin Ghaedhilge an Iarthair, an Chéad Chuid	Údair éagsúla, bailithe ag Mícheál Ó Tiománaidhe	1906	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=457
439	Abhráin Grádh Chúige Connacht(Love Songs of Connaught)	In eagar ag Dubhglas De hÍde	1893	Gill / Unwin	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=439
89	Acht um Bhunreacht Shaorstáit Éireann	Oireachtas, An t-	1922	Oifig Díolta Foillseacháin Rialtais	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=89
302	Aesop a Tháinig go hÉirinn 1-5	Aesop	1909	Irish Book Company, The	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=302
2752	Ag Séideadh agus ag Ithe	Ua Laoghaire, Peadar, An tAthair	1917	Brún & Nuallán	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2752
2731	Agallamh idir an Anam agus an Corp	Anaithnid	1736	(B.Á.C.: Ollsgoil na hÉireann, 1930)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2731
1944	Agallamh na bhFíoraon	Mac Cairteáin, Conchubhar	1704	(B.Á.C.: NUI, 1961-1963)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1944
2357	Agallamh na Seanórach I	Anaithnid	1680	(B.Á.C.: O.S., 1942)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2357
2358	Agallamh na Seanórach II	Anaithnid	1680	(B.Á.C.: O.S., l942)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2358
2359	Agallamh na Seanórach III	Anaithnid	1680	(B.Á.C.: O.S., 1945)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2359
1940	Agallamh Oisín agus Phádraig: 'Lá dhúinne ar Shliabh Fuaid'		1748	(B.Á.C.: NUI, 1958-1961)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1940
2246	Aindrias MacCruitin cct.	Mac Cruitín, Aindrias	1721	(Má Nuad: Cuallacht Chuilm Cille, 1953)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2246
2250	Aindrias MacCruitin cct.	Mac Cruitín, Aindrias	1738	(Má Nuad: Cuallacht Chuilm Cille, 1960)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2250
2193	Aisling	Anaithnid	1818	(B.Á.C.: Cuallacht Chuilm Cille, 1914)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2193
1910	Aisling na Binne Buirbe		1679	(B.Á.C.: NUI, 1943)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1910
491	Aiste Grinn		1840	(B.Á.C.: I.A.B., 1954)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=491
2427	Aithdioghluim Dána I		1640	(B.Á.C.: I.T.S., 1939)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2427
2559	Aithghearughadh an Teagaisg Críosdaighe Geinearáilte	Furlong, Ionatan	1839	(B.Á.C.: T. Coldamhell, 1839)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2559
2202	Aithrighe Mháire Ní Mhuilmhichíl		1846	(Má Nuad: Cuallacht Chuilm Cille, 1923)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2202
296	Aithris ar Chríost	Tomás À Cempis	1914	Muintir na Leabhar Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=296
3700	Alasdair Mac Colla	Laoide, Seosamh	1914	Clódhanna Teo. do Chonradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3700
3346	Algébar 1	Mac hEnrigh, Seaghán	1913	Connradh na Gaeilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3346
2367	Almanack	Anaithnid	1724	(B.Á.C.: John Watson, 1724)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2367
1994	Altú Chlann Tomáis	Ó Neachtain, Seán	1716	(B.Á.C.: NUI, 1977-1979)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1994
2535	Amhráin Airt Mhic Chubhthaigh I	Mac Cubhthaigh, Art	1773	(Dún Dealgan: Preas Dhún Dealgan, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2535
2536	Amhráin Airt Mhic Chubhthaigh II	Mac Cubhthaigh, Art	1773	(Dún Dealgan: Preas Dhún Dealgan, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2536
2497	Amhráin Chearbhalláin		1738	(Londain: I.T.S., 1916)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2497
421	Amhráin Chlainne Gaedheal	Ó Máille, Mícheál / Ó Máille, Tomás	1925	Connradh na Gaeilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=421
428	Amhráin Chuilm de Bhailís	De Bhailís, Colm	1904	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=428
2316	Amhráin Dhiarmada, Mac Sheáin Bhuidhe, Mhac Cárrthaigh	Mac Cárthaigh, Diarmaid mac Sheáin Bhuidhe	1670	(Corcaigh: Ivernian Society, 1916)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2316
2314	Amhráin Dhiarmada, Mac Sheáin Bhuidhe, Mhac Cárrthaigh	Mac Cárthaigh, Diarmaid mac Sheáin Bhuidhe	1694	(Corcaigh: Ivernian Society, 1914)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2314
2315	Amhráin Dhonnchadh, Mac Sheáin Bhuidhe, Mhac Cárrthaigh	Mac Cárthaigh, Diarmaid mac Sheáin Bhuidhe	1665	(Corcaigh: Ivernian Society, 1914)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2315
2443	Amhráin Eoghain Ruaidh Uí Shúilleabháin	Ó Súilleabháin, Eoghan Ruadh	1784	(B.Á.C.: Conradh na Gaeilge, 1901)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2443
2509	Amhráin Eoghain Ruaidh Uí Shúilleabháin	Ó Súilleabháin, Eoghan Ruadh	1784	(B.Á.C.: Conradh na Gaeilge, 1901)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2509
422	Amhráin Mhuighe Seóla	Bailithe ag Eibhlín Bean Mhic Choisdealbha	1918	Candle Press, The	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=422
2476	Amhráin na Midhe		1766	(B.Á.C.: C.O.É., 1934)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2476
2420	Amhráin Phiarais Mhic Gearailt	Mac Gearailt, Piaras	1750	(B.Á.C.: Conradh na Gaeilge, 1905)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2420
2439	Amhráin Sheagháin Chláraigh Mhic Dhomhnaill	Mac Domhnaill, Seaghán Clárach	1754	(B.Á.C.: Connradh na Gaedhilge, 1902)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2439
2406	Amhráin Shéamais Mhic Cuarta	Mac Cuarta, Séamas	1733	(Dún Dealgan: Preas Dhún Dealgan, 1925)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2406
3146	Amhráin Thomáis Ruaidh Uí Shúilleabháin	Fenton, James	1914	Gill, M. H. & Co.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3146
2181	Amhrán Diadha	Ó Séaghdha, Diarmuid	1822	(B.Á.C.: Connradh Chuilm Naomhtha, 1911)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2181
1992	Amhrán faoi Theach Striapachais		1830	(B.Á.C.: NUI, 1977-1979)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1992
2063	Amhrán i dTaobh Cogadh Saoirse Mheiriceá		1776	(B.Á.C.: Coiste Fhéilscríbhinn Thomáis de Bhaldraithe, 1986)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2063
2002	Amhrán le hAogán Ó Raithile	Ó Rathaille, Aogán	1720	(B.Á.C.: NUI, 1984)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2002
4059	Ancient Deeds and Writings in the Irish Language	Anaithnid	1606	(B.Á.C.: A.R.É., 1828)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4059
2544	Ancient Music of Ireland	George Petrie	1855	(B.Á.C.: Society for the Preservation of The Melodies of Ireland, 1855)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2544
2816	Annála na Tuatha I	Údair éagsúla	1905	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2816
2819	Annála na Tuatha III	Ó Séaghdha, Pádraig	1907	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2819
2818	Annála na Tuatha. Cuid a Dó.	Ó Séaghdha, Pádraig	1906	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2818
2414	Annála Rioghachta Éireann I-II	Buíon Údar	1636	(B.Á.C.: Hodges Smith and Co., l856)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2414
2415	Annála Rioghachta Éireann III-VI	Buíon Údar	1636	(B.Á.C.: Hodges Smith and Co., 1856)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2415
2532	Aodh Mac Domhnaill: Dánta	Mac Domhnaill, Aodh	1850	(B.Á.C.: An Clóchomhar Tta, 1987)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2532
2139	Aon do Chlanna Gaodhal	Ó hAodha, Nioclás	1824	(B.Á.C.: Sign of the Three Candles, 1933)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2139
2219	Ar an Dá Ghormánach	A. Ó D.	1844	(Má Nuad: Cuallacht Chuilm Cille, 1928)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2219
2001	Ar Bhás Sheáin Uí Neachtain	Ó Neachtain, Tadhg	1728	(B.Á.C.: NUI, 1982-1983)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2001
2508	Ar Bruach na Coille Muaire	Ó hIfearnáin, Liam Dall	1803	(B.Á.C.: O.S., 1939)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2508
2222	Ar Dheacracha na nGaedheal	Ó hAllmhuráin, Tomás	1844	(Má Nuad: Cuallacht Chuilm Cille, 1928)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2222
2029	Ar Dhroichbhean-tighe Sagairt		1769	(B.Á.C.: NUI, 1999)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2029
3144	Ár gCeol Féinig	Bailithe ag Pádraig Breathnach	1920	Brún agus Ó Nualláin	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3144
3524	Ar Lorg an t-Seanchaidhe	Ó Dubhda, Peadar	1915	Dundalgan Press	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3524
2765	Ár nDóithin Araon	Ua Laoghaire, Peadar, An tAthair	1919	Brún agus Ó Nualláin, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2765
1964	Ar Shaorbhreathach Mhág Cárthaigh		1694	(B.Á.C.: NUI, 1969-1970)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1964
354	Ar Son a Mháthar / Ceall An Spáinighe / Sgéall as Tírchonaill(For His Mother's Sake, The Chapel of the Dying Spaniard, A Tale of Tirconaill)	Peadar T. Mac Fhionnlaoich (Ardrigh) a d'aistrigh	1908	Ní fios. (Dublin)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=354
2237	Aréir cois Leasa is mé Tnáite Fann	Ó hIfearnáin, Liam Dall	1775	(Má Nuad: Cuallacht Chuilm Cille, 1931)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2237
2492	Art Mac Bionaid: Dánta	Mac Bionaid, Art	1817	(B.Á.C.: An Clóchomhar Tta, 1979)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2492
2424	Art Mac Cumhaigh - Dánta	Mac Cumhaigh, Art	1773	(B.Á.C.: An Clóchomhar Tta, 1973)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2424
3099	Árthach an Óir	Sheehan, M. Rev.	1911	Gill, M. H. & Son, Ltd.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3099
3600	Árus na nGabhadh agus Sgéalta Eile	Ó Broin, Leon	1923	Cló Oifig Uí Mhathghamhna	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3600
1892	As ait leam stáid-bhean sgiamhach	Mac Gearailt, Muiris mac Dháibhí Dhuibh	1630	(B.Á.C.: NUI, 1939)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1892
525	A Bardic Poem of Diarmuid Mac an Bhaird	Mac an Bhaird, Diarmuid	1647	(Muineachán: Cumann Seanchais Chlochair, 1993)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=525
2082	A Bhean na gCíoch gCorrsholus		1600	(B.Á.C.: Hodges, Figgis & Co. Ltd., 1912-1913)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2082
1942	A Book of Proverbs	Anaithnid	1740	(B.Á.C.: NUI, 1961-1963)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1942
2821	An Baile Seo 'gainn-ne - Cnuasach Sgéal n-Úrnua	Ó Siochfhradha, Pádraig	1921	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2821
2360	An Barántas	Ó Súilleabháin, Tadhg Gaelach	1784	(Má Nuad: An Sagart, 1978)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2360
179	An Béar	Chekhov, Anton	1923	Connradh na Gaeilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=179
2398	An Bheatha Chrábhaidh	Mághnus Ó Domhnaill	1824	(B.Á.C.: O.S., 1938)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2398
2337	An Bheatha Dhiadha nó an tSlighe Ríoghdha	Anaithnid	1708	(B.Á.C.: I.A.B., 1967)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2337
2248	An Bheatha Shíoraí do Thuilleamh a Bhus	Anaithnid	1768	(Má Nuad: Cuallacht Chuilm Cille, 1953)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2248
2211	An Bhéto	Anaithnid	1820	(Má Nuad: Cuallacht Chuilm Cille, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2211
2770	An Buaiceas	Ó Séaghdha, Pádraig	1903	Brún agus Ó Nualláin	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2770
2682	Bairbre Ruadh	Ó Conaire, Pádraig	1908	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2682
1985	Barántas	Buinneán, Uilliam	1750	(B.Á.C.: NUI, 1973-1974)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1985
2004	Barántas ón mBliain 1714	Dómhnall Úa hUallacháin	1714	(B.Á.C.: NUI, 1986)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2004
2566	Bás Cearbhaill agus Farbhlaidhe	Anaithnid	1610	(B.Á.C.: An Clóchomhar Tta, 1986)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2566
2873	Bás Dhalláin	O'Leary, Peter, Rev.	1905	Irish Book Company, The	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2873
2015	Bás File	Anaithnid	1630	(B.Á.C.: NUI, 1993)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2015
2667	Béal an Uaignis	Ó Conaire, Pádraic	1921	Clólucht an Tálbóidigh	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2667
1987	Bean an Fhir Rua		1825	(B.Á.C.: NUI, 1975-1976)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1987
3701	Beatha an Athar Tiobóid Maitiú	Ó Ceallaigh, Seán	1909	Mac Guill, M. H. agus a Mhac, Teoranta	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3701
2487	Beatha Aodha Ruaidh Uí Dhomhnaill I	Ó Cléirigh, Lughaidh	1616	(Londain: I.T.S., 1948)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2487
2488	Beatha Aodha Ruaidh Uí Dhomhnaill II	Ó Cléirigh, Lughaidh	1668	(Londain: I.T.S., 1957)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2488
2662	Beatha Aodha Uí Néill	Mag Ruaidhrí, Micheál	1903	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2662
2448	Beatha Bhrighde	Mághnus Ó Domhnaill	1739	(B.Á.C.: O.S., 1940)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2448
2362	Beatha Chríost		1825	(B.Á.C.: O.S., 1952)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2362
2370	Beatha Gillasius Ardmachanus		1774	(B.Á.C.: O.S., l939)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2370
3057	Beatha Naoimh Adhamhnain	Mac a' Bháird, Seaghan	1911	Gill, M. H. & Son, Ltd.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3057
2349	Beatha Naoimh Antoine ó Phadua	Ó Neachtain, Tadhg	1718	(B.Á.C.: Fáisceán na gCeithre Máistrí, 1957)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2349
2449	Beatha Naoimh Maolmhodhaigh	Brian Ó Fearghail	1774	(B.Á.C.: O.S., 1940)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2449
2340	Beatha San Froinsias		1720	(B.Á.C.: I.A.B., 1957)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2340
2186	Beatha St. Tomás Chantarbuiri sonn		1827	(B.Á.C.: Cuallacht Chuilm Cille, 1912)/B.Á.C.: Connradh Chuilm Naomhtha	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2186
2683	Beathadh Sheagháin Mhic h-Éil	In eagar ag Séamus Ó Maoildhia	1903	O'Brien and Ards	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2683
261	Beathafhéinscríbhinn Naoimh Treasa leis an Leanbh Íosa(The Story of a Soul)	Aistrithe ag an Athair Benedicht	1926	Siúracha Lughaidh Naofa, Coillte Mach	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=261
2814	Beirt Ghaedhilgeoirí 'na gcomhnaidhe 'sa chathair	Ó Murchadha, Dómhnall	1915	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2814
1886	Beó-chaoine Thomáis Paor	Anaithnid	1864	(B.Á.C.: NUI, 1939)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1886
435	Beside the Fire	In eagar ag Douglas Hyde	1890	David Nutt, London	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=435
2473	Bethada Náem nÉrenn I		1620	(Oxford: Clarendon Press, 1922)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2473
2008	Bíoblóir á chosaint féin		1824	(B.Á,C.: NUI, 1989)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2008
3411	Blaithfhleasg de Mhílseáinibh na Gaoidheilge	Coimín, Mícheál	1893	Ó Briain, Padruig	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3411
286	Blátha Bealtaine	de Buitléir, Máire	1902	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=286
2493	Book of O'Hara		1581	(B.Á.C.: I.A.B., 1951)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2493
494	Brian Mac Giolla Phádraig	Mac Giolla Phádraig, Brian mac Toirdhealbhaigh	1652	(B.Á.C.: I.A.B., 1958)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=494
1906	Briathra is Ionráidhte ar nDul asteach don tSéipéal		1821	(B.Á.C.: NUI, 1942)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1906
2009	Briseadh na Bóinne		1695	(B.Á.C.: NUI, 1989)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2009
3246	Bruidhean Chaorthainn	In eagar ag Pádraic Mac Piarais	1912	Connradh na Gaeilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3246
4093	Bruidhean Chaorthainn (Donegal folk version)	In eagar ag Henry Morris	1911	Gill, M.H. and Son	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4093
2169	Bruighean Bheag na h-Almhaine	Anaithnid	1796	(B.Á.C.: Connradh Chuilm Naomhtha, 1907)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2169
2168	Bruighean Céise Corainn	Anaithnid	1796	(B.Á.C.: Connradh Chuilm Naomhtha, 1907)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2168
2626	Bruth-fá-Thír	Ó Domhnalláin, Pádhraic / Ó Raghallaigh, Tomás	1923	Mac Ghuill, M.H. agus a Mhac	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2626
2339	Buaidh na Naomhchroiche	Ó Conchúir, Bonaveantúr	1650	(B.Á.C.: I.A.B., l972)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2339
2501	Búrdúin Bheaga		1779	(B.Á.C.: Brún agus Ó Nualláin Tta, 1925)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2501
2565	A Calendar of the Saints of Ireland	O'Cleary, Michael	1630	(B.Á.C.: Celtica, 1864)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2565
2147	A Chara na n-Ord n-Eólglan	Mac Cruitín, Aodh Buidhe	1755	(B.Á.C.: Sign of the Three Candles, 1951)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2147
2321	A Cork Gaelic Text on a Napoleonic Campaign	Ó Floinn, Donncha	1806	(Corcaigh: Cumann Staire agus Seandálaíochta Chorcaí, 1990)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2321
1917	A Courtly Poem for Sir Richard Cox	Donal Ó Sullivan	1714	(B.Á.C.: NUI, 1944)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1917
3355	An Chaise Gharbh	Ó hAnnracháin, Peadar	1918	Cló na gCoinneal	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3355
2207	An Clampar	Ó hAllmhuráin, Tomás	1844	(Má Nuad: Cuallacht Chuilm Cille, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2207
2214	An Clampar	Ó hAllmhuráin, Tomás	1844	(Má Nuad: Cuallacht Chuilm Cille, 1927)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2214
3498	An Cnámharlach				http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3498
2623	An Crann Géagach - Aistí agus Mion-sgéalta	Ó Conaire, Pádraic	1919	Comhlucht Oideachais na hÉireann, Teoranta	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2623
2756	An Craos-Deamhan	Ua Laoghaire, Peadar, An tAthair	1905	Brún agus Ó Nualláin, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2756
3274	An Cruinneolaidhe	Mac an Bhaird, Seaghán	1906	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3274
3290	Cad ba dhóbair dó agus Sgeulta Eile	Ó Rinn, Liam	1920	Lucht Ridireachta Liteardha	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3290
3357	Caitheamh Aimsire	Ó Donnchadha, Tadhg	1918	Mac Goill	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3357
2376	Caithréim Conghail Cláiringhnigh	Anaithnid	1650	(Londain: I.T.S., 1904)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2376
528	Calendar of State Papers relating to Ireland	Anaithnid	1608	(Londain: Master of the Rolls, 1874)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=528
2234	Canóin an Aifrinn	Anaithnid	1786	(Má Nuad: Cuallacht Chuilm Cille, 1930)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2234
3698	Caoimhghin Ó Cearnaigh	Ó Riain, Uilliam	1913	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3698
2088	Caoine ar Bhás Thaidhg Ghaedhlaigh Uí Shúilleabháin	Séamus Ua Casaide	1795	(B.Á.C.: Hodges, Figgis & Co. Ltd., 1912-1913)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2088
1969	Caoine ar Mhac Fínín Duibh	Anaithnid	1809	(B.Á.C.: NUI, 1969-1970)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1969
2486	Caoineadh Airt Uí Loaghaire	Ní Chonaill, Eibhlín Dubh	1773	(B.Á.C.: An Clóchomhar Tta, 1961)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2486
2020	Caoineadh ar Uaithne Ó Lochlainn		1617	(B.Á.C.: NUI, 1993)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2020
1934	Caoineadh Liam Í Raghallaigh		1840	(B.Á.C.: NUI, 1956-1957)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1934
2011	Caoineadh Uilliam Buinneán		1780	(B.Á.C.: NUI, 1990)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2011
2556	Carn Tighearnaigh	Ó Briain, Conchubhar	1810	(B.Á.C.: O.S., 1938)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2556
524	Carolan and his Patrons in Fermanagh and Neighbouring Areas	Ó Cearbhalláin, Toirdhealbhach	1738	(Muineachán: Cumann Seanchais Chlochair, 1979)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=524
1891	Carraig Seac		1864	(B.Á.C.: NUI, 1939)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1891
3556	Casadh an tSúgáin	De hÍde, Dubhghlas	1901	Sealy, Bryers & Walker	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3556
475	Catalogue of Irish Manuscripts in the British Museum, 1		1600	(Londain: The Trustees of the British Museum, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=475
4196	Cath Bearna Chroise Brighde	Ó Neachtain, Seán	1705	(Tübingen: Niemeyer Verlag, 1981)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4196
